,mean RSSI (dBm),Path ground distance (meters),Path angle (degrees),Mean percent canopy (percent),Vegetation variability (percent),Terrain complexity (meters),Source canopy (percent),Receiver canopy (percent)
1111,-91.11907196,362.864935,10.38206323,57.88235474,5.486980438,29.9684124,65,60
1112,-78.5947113,60.30263719,6.950414388,63.83333206,1.834847808,2.621594191,65,61
1113,-72.10977936,285.8127959,0.999444721,45.33333206,8.875203133,1.954171896,68,45
1114,-88.62690735,73.34527216,6.619453639,65,3.464101553,2.86550951,68,59
1115,-92.76210022,146.5014564,1.500286499,52.59999847,7.716402054,1.32550931,68,51
1116,-92.68826294,113.4263926,4.944656018,59.20000076,8.528942108,3.191960812,68,44
1117,-69.66855621,47.90342075,3.024573165,57.66666794,11.03932381,0.855396569,68,61
1118,-79.62308502,45.40490377,6.449348695,67,1.549193382,1.91437614,68,65
1119,-91.44677734,107.6644218,1.763611429,54,8.717798233,1.29135561,68,48
1120,-59.40968323,19.11595015,6.159345769,68,0,1.02551508,68,68
1121,-84.54112244,776.5872288,19.04313244,27.64772797,11.07346439,84.08124542,26,20
1122,-85.5666275,35.79162969,8.594759784,28.20000076,3.492849827,2.306180716,26,32
1123,-77.94891357,776.4663748,19.04621064,27.64772797,11.07346439,84.08124542,26,20
1124,-76.79642487,839.6447211,18.68027924,26.27368355,12.3628149,93.18934631,26,0
1125,-93.23526764,178.2422765,9.556975567,39.8571434,6.467501163,11.86178112,26,31
1126,-94.22136688,419.0617895,16.88612772,30,13.17799568,39.76066208,26,18
1127,-91.27633667,334.7897678,13.1022013,33.29999924,12.358325,24.15345001,26,12
1128,-65.6996994,98.94405496,0.217011325,44.44444275,18.37192917,0.837568462,56,63
1129,-79.24666595,80.53115535,4.207135605,51.66666794,6.726811886,1.950211763,56,59
1130,-80.16159821,92.65688628,3.83200925,32.88888931,12.49444294,2.062432766,56,39
1131,-86.55477142,127.6253132,4.871016603,23.83333397,10.5298996,3.715549946,56,19
1132,-88.01748657,118.5565882,3.234819105,37.1428566,15.28627872,2.327961683,56,48
1133,-89.09915924,170.5894149,3.86966328,23.6875,9.491882324,4.300401211,56,18
1134,-81.55641174,63.78334634,1.864999495,39,15.52877522,0.842595458,56,43
1135,-56.4322052,38.06405304,2.103995905,40.40000153,18.0083313,0.59918642,56,48
1136,-78.35803986,154.587858,1.53267455,49.92307663,17.09513283,2.047956467,56,51
1137,-87.84218597,109.5356307,3.879123203,46.59999847,12.44722176,2.498044014,56,19
1138,-89.67068481,118.8955915,2.653633691,47.20000076,11.33389378,1.959861517,56,26
1139,-78.1791153,67.72764226,4.162064515,53,3.207134962,1.57274282,56,50
1140,-77.81954193,69.09634493,0.757471,39.44444275,18.51425934,0.385285735,56,51
1141,-68.64344788,40.67598739,6.800641291,59.75,2.5,2.074952364,56,61
1142,-79.89417267,69.30046549,17.79723322,38.77777863,3.767551422,7.887485027,40,43
1143,-92.76931763,763.2302677,3.174426408,52.46575165,11.74861908,19.36867905,40,58
1144,-91.32314301,83.24485303,23.16458596,39.8571434,8.764103889,11.74389744,40,59
1145,-85.93817902,87.71654782,20.12115105,39.20000076,3.794733286,10.62645721,40,43
1146,-85.13114929,288.2994031,1.006886054,41.19230652,10.09165668,1.368118763,43,61
1147,-70.73175049,94.45055136,5.11524259,48.55555725,5.790317535,2.809613466,43,54
1148,-85.88696289,114.3425491,4.996913009,49.70000076,6.395310879,3.333639383,43,57
1149,-70.74235535,41.10100662,4.411733056,42.20000076,1.095445156,1.277808547,43,41
1150,-83.60894775,84.76441631,4.076083383,42.79999924,1.751190066,2.018042803,43,45
1151,-49.35663605,22.98408773,2.078841664,47.66666794,8.082903862,0.431833833,43,57
1152,-75.57523346,77.81923965,4.832630309,47,5.656854153,2.324710608,43,53
1153,-83.32205963,92.38495827,4.352294028,45.63636398,4.455843925,2.291979313,43,42
1154,-65.97318268,29.17353285,4.149720748,43,0,1.059891224,43,43
1155,-71.60806274,78.28651835,5.500708986,44.20000076,3.705851316,3.081242323,44,38
1156,-91.34637451,268.6795957,0.776645424,39.04347992,15.58401966,11.58753777,44,45
1157,-75.2975769,142.3104806,8.734158855,46.07692337,3.569816589,6.961187363,44,37
1158,-71.86818695,102.0847571,16.65226874,52.5,5.060742378,10.30551434,44,49
1159,-92.02304077,139.7948618,10.10102205,48.15384674,13.32820416,7.944844723,44,45
1160,-84.88591003,189.2151545,9.592652767,48.78947449,8.966474533,9.343854904,44,37
1161,-84.43480682,158.6459269,10.61012671,50.92856979,10.24668312,11.4712534,44,21
1162,-91.37213135,348.6697496,3.188244785,40.33333206,14.13807106,15.34320927,44,46
1163,-83.355896,194.4751725,12.1525344,41.84999847,8.839355469,15.64349365,39,41
1164,-81.62082672,127.5108184,22.15660361,44.40000153,8.720346451,16.18312454,39,39
1165,-76.35575867,64.3829784,21.57614086,43.7142868,9.086882591,8.83225441,39,38
1166,-87.18812561,117.5026279,6.253757853,39.66666794,5.140451431,4.150559902,39,46
1167,-88.63155365,211.1004317,6.268622739,38.33333206,11.31518173,10.71413231,39,35
1168,-82.07566071,88.47187979,20.26311474,43,8.652002335,11.1136713,39,38
1169,-86.79932404,149.9266347,13.87636461,55,4.690415859,10.87438011,39,57
1170,-85.46548462,129.016604,14.92879757,55.4375,5.265849113,10.74343395,39,60
1171,-85.05174255,354.7362255,10.44465531,25.2857151,10.96410656,21.63147354,9,15
1172,-87.95423889,123.171856,4.436943545,15.80000019,4.783901691,6.014714241,9,15
1173,-91.8596344,620.5182604,5.279737025,37.35526276,15.65009403,22.99307632,9,32
1174,-90.22512054,145.3023945,21.467477,14.5714283,6.17332077,18.4675045,9,28
1175,-85.71279144,455.8842621,4.132783717,31.34615326,11.37400627,12.52643585,9,31
1176,-91.84068298,173.7394173,3.084723381,16.04761887,4.15302515,4.88241148,9,24
1177,-82.66600037,327.6829427,10.42205424,26.07692337,10.98698521,19.36503792,9,18
1178,-87.43061829,586.4089258,6.113147507,37.93055725,16.25615883,23.84813309,9,26
1179,-90.33022308,113.328215,10.84737936,7.416666508,6.487166882,6.894382,7,20
1180,-93.1505127,318.9464119,0.7346351,18.19444466,8.717206001,1.245184422,7,22
1181,-84.55883789,387.0333138,0.147460254,19.33333397,9.092121124,1.692853808,7,11
1182,-83.84759521,142.0556323,11.15973219,4.714285851,3.667499065,8.887384415,7,7
1183,-89.51863098,48.15934117,6.899335182,4.199999809,3.834057808,2.304066896,7,0
1184,-89.18798065,516.8382076,9.67359117,8.074073792,12.41248894,32.54391861,25,11
1185,-90.20281219,220.0297663,8.510218272,17.78947449,13.28566074,13.23508453,25,0
1186,-87.43309784,267.0605963,2.229214212,13.76470566,14.27236938,10.68293858,25,0
1187,-82.45013428,110.6347256,9.788053577,19.60000038,7.820201874,6.333889961,25,17
1188,-74.14714813,165.6141928,5.644139739,16.6875,12.42427063,6.691806316,25,0
1189,-72.03935242,126.989391,0.84908828,25.0714283,13.0529356,4.642927647,25,0
1190,-79.37019348,91.35398369,15.07984033,29.44444466,9.761034012,7.937685013,25,55
1191,-86.24898529,355.1459617,9.987955394,10.82758617,13.56220818,24.9284153,25,0
1192,-90.32037354,689.895473,10.74713478,7.360000134,11.05225945,41.74460983,25,7
1193,-88.79153442,498.5450854,9.680895783,7.88679266,12.57234478,31.568964,25,0
1194,-84.61955261,302.07738,6.892612219,11.88571453,15.3618536,17.33718109,25,0
1195,-89.52016449,510.8923456,9.787275647,8.074073792,12.41248894,32.54391861,25,11
1196,-81.89331818,233.3358943,10.27875947,54.69230652,7.390638351,23.40358925,50,65
1197,-85.52424622,79.83403815,23.03737715,58.125,6.937218666,11.58260822,50,59
1198,-72.491745,165.9846252,3.368020855,54.64706039,5.487954617,13.24061394,50,49
1199,-88.49929047,295.2072453,16.01687839,46.9629631,8.688991547,23.651371,50,54
1200,-83.17577362,140.7649796,1.918802607,59,6.015132427,10.43491745,50,65
1201,-88.60464478,158.5959606,0.933554357,59.9375,5.170025826,11.68887329,50,61
1202,-91.24607849,329.2234325,10.74169618,53.89743423,7.635770798,33.58834839,50,59
1203,-74.87619781,101.4200465,8.42087136,49.11111069,8.652231216,5.488328457,60,39
1204,-80.28553772,77.12411453,12.92162311,51.25,5.7258811,6.210557461,60,51
1205,-76.78507996,115.9792954,4.728683185,49,10.28067684,3.157183409,60,38
1206,-83.88680267,274.0982219,2.1299198,44.59090805,10.68001747,3.620862007,60,35
1207,-84.94100189,164.9949111,8.167506589,48.70588303,5.49732542,7.335297108,60,36
1208,-72.60234833,111.6407435,1.332651576,48.92307663,9.920194626,1.619528532,60,38
1209,-69.1109848,38.62319513,4.037571175,58.5,1.732050776,1.68832016,60,57
1210,-88.72977448,129.016604,14.92879757,55.4375,5.265849113,10.74343395,60,39
1211,-73.70894623,110.6640006,12.49926288,24.36363602,8.663402557,8.27011776,32,26
1212,-68.31894684,72.12049032,12.42124934,16,12.09486294,5.780829906,32,0
1213,-79.22861481,44.765242,13.07516006,21.60000038,9.528903008,4.121126175,32,16
1214,-75.72943878,175.6058799,5.536485143,16.35294151,11.02803898,5.062782288,32,0
1215,-85.6545639,118.6232278,7.210518594,57.8571434,4.817550182,5.306757927,59,63
1216,-90.0533905,158.7168628,7.769331396,56.5,7.251134396,6.901801586,59,39
1217,-75.47580719,99.81343253,6.167648053,59,0,4.278849602,59,59
1218,-88.05941772,148.9130449,7.712267621,56.0625,5.259515285,6.279196739,59,64
1219,-78.57745361,95.64736188,5.845941479,59,0,4.140363693,59,59
1220,-87.88122559,199.5446376,2.462591078,59.4736824,5.388964176,5.093096733,59,48
1221,-84.45516968,159.8324872,1.705147042,59.35293961,0.606339037,2.890608549,59,61
1222,-89.19831848,173.2703238,5.517949256,58.55555725,7.064594746,6.718176365,59,48
1223,-76.81885529,73.62756785,8.693750938,55.79999924,4.131182194,3.643508434,59,51
1224,-83.07504272,98.34004476,12.26836404,42.69230652,16.5296936,6.881122589,59,29
1225,-84.11712646,170.0084723,6.700769103,58.9375,1.526160717,5.999930382,59,57
1226,-83.78268433,98.34004476,12.26836404,42.69230652,16.5296936,6.881122589,59,29
1227,-62.27794647,240.5290857,0.58546739,45.5,9.090811729,1.272484779,61,45
1228,-64.4269104,37.52932474,9.087137202,60.40000153,0.89442718,2.390611887,61,59
1229,-79.82722473,100.2589346,0.747574762,54,5.94418478,0.621543109,61,51
1230,-83.58965302,67.87791073,6.130595731,55.5,7.9477458,2.506429911,61,44
1231,-66.02103424,47.90342075,3.024573165,57.66666794,11.03932381,0.855396569,61,68
1232,-68.89931488,23.11372311,6.390141519,62.33333206,2.309401035,1.286316752,61,65
1233,-72.6993103,60.87098972,0.739750664,55.2857132,6.824326038,0.529510617,61,48
1234,-81.38581085,64.86670483,2.678216842,57.75,5.17549181,0.99528867,61,51
1235,-53.92868042,29.42839222,0.927886692,58.5,10.21436882,0.481141597,61,68
1236,-85.58062744,135.2806134,0.581954025,49.92307663,8.548503876,0.66977042,61,40
1237,-71.27762604,256.3109059,0.02565036,47.31818008,10.23247147,0.48309046,65,45
1238,-61.8123703,27.9893777,6.883877523,62.59999847,3.28633523,1.329945564,65,59
1239,-87.26664734,116.1036946,0.623980676,56.79999924,5.884065151,0.449763954,65,51
1240,-84.0719223,89.26443849,4.817315704,55.83333206,7.481289864,2.483616829,65,47
1241,-85.21815491,70.4606803,3.80554948,56.70000076,9.03142643,1.556343675,65,44
1242,-77.54042053,45.40490377,6.449348695,67,1.549193382,1.91437614,65,68
1243,-69.78591919,23.11372311,6.390141519,62.33333206,2.309401035,1.286316752,65,61
1244,-90.15784454,85.3531609,5.307676181,60.70000076,5.2715168,2.693921566,65,64
1245,-78.20633698,76.96919493,1.330078132,57.57143021,6.754187584,0.647065639,65,48
1246,-89.50260162,77.44392876,0.339213738,59.75,3.918818951,0.390090019,65,51
1247,-69.81749725,27.71447046,6.316315033,66.5,1.732050776,1.31289506,65,68
1248,-87.78608704,516.8072274,0.395419463,52.63076782,15.97612381,27.33524513,53,19
1249,-83.42227173,137.0296259,0.632052128,55.16666794,4.687184334,1.588678122,53,59
1250,-79.19818115,182.4702983,0.36053576,6.818181992,4.382175446,2.960558176,0,11
1251,-73.98858643,100.287099,0.052166209,0,0,1.076902986,0,0
1252,-83.48066711,137.2214397,14.23678219,2.357142925,4.683968544,11.30674362,0,0
1253,-90.35466766,357.1234706,12.17402488,3.5,3.756295443,25.10833931,0,0
1254,-91.47373962,646.7962633,5.936028855,3.716049433,4.539368153,23.64889526,0,17
1255,-83.27370453,343.0099947,8.297363298,4.318181992,4.033422947,15.88940716,0,0
1256,-83.87570953,185.3205321,16.66796189,4.888888836,5.624410152,17.42492104,0,0
1257,-79.99824524,78.77725378,7.277597447,2,3.703280449,3.574860811,0,8
1258,-78.2853775,155.1221926,16.07378537,5.9375,5.495073318,14.36898518,0,7
1259,-58.57902527,20.05624016,8.665336464,0,0,2.136684656,0,0
1260,-77.33273315,89.24177566,16.59069335,2,4.216370106,9.35255146,0,0
1261,-78.83084106,192.6370799,0.554129182,6.652173996,4.588609219,3.256142378,0,0
1262,-60.63579559,44.55612091,7.018541087,0,0,1.933417797,0,0
1263,-84.07881927,326.4583547,8.711792855,4.585365772,3.955853939,16.21844482,0,0
1264,-81.11651611,189.8126014,0.346589395,6.818181992,4.382175446,2.960558176,0,11
1265,-89.04897308,209.9005117,9.52290045,62.17391205,3.069678307,11.33445835,57,63
1266,-66.35133362,81.70659077,6.404077859,59,2.070196629,3.194372177,57,59
1267,-73.28858948,86.30769712,6.71713337,59,1.936491728,3.509769201,57,59
1268,-90.74738312,145.8616165,11.23195505,59.72222137,6.143437862,9.468584061,57,48
1269,-74.78994751,69.34133524,12.56186444,61.44444275,3.908679724,5.214094162,57,61
1270,-87.44865417,208.8440093,8.526963265,57.94736862,4.088923931,9.623088837,57,51
1271,-76.52339172,139.8315304,0.433961572,45.3571434,17.93838692,2.07497406,57,29
1272,-85.18270111,170.0084723,6.700769103,58.9375,1.526160717,5.999930382,57,59
1273,-76.94064331,139.8315304,0.433961572,45.3571434,17.93838692,2.07497406,57,29
1274,-90.59272003,518.3822695,12.32068438,8.565217018,13.46378231,38.17641068,55,11
1275,-85.69868469,244.7498418,8.021852183,17.11538506,15.18506336,15.72199726,55,0
1276,-89.96313477,200.7114739,12.24677103,23.64705849,12.12405205,13.17160702,55,17
1277,-78.27880096,92.69447825,14.85670185,29.44444466,9.761034012,7.937685013,55,25
1278,-73.94168091,151.5191399,8.304786963,25.60000038,12.60272121,7.680988789,55,0
1279,-77.25331116,91.35398369,15.07984033,29.44444466,9.761034012,7.937685013,55,25
1280,-89.79222107,143.1279975,5.150290425,18.5,1.549193382,3.94371891,19,20
1281,-64.35255432,56.99014253,0.141870214,21.7142849,5.468524456,1.178701997,19,26
1282,-91.20783234,164.0050695,10.57075607,21.60000038,4.468940258,9.835861206,19,22
1283,-89.78118896,143.3363813,5.142782699,18.5,1.549193382,3.94371891,19,20
1284,-70.03495026,182.4991562,8.949689146,12.347826,8.927021027,8.559111595,19,0
1285,-92.41718292,170.1519352,0.135811405,45.95000076,9.321593285,0.897171557,26,59
1286,-90.23540497,161.0175028,4.165887634,38.17647171,14.65108871,4.337358952,26,39
1287,-90.84679413,138.4635024,6.777933342,43.91666794,17.51081848,5.590527058,26,19
1288,-91.01692963,175.7892642,5.555195397,37.375,16.23935509,6.123044014,26,18
1289,-72.1859436,65.59418596,2.996412529,46.25,14.10926723,1.233583212,26,43
1290,-90.87574768,168.8478388,6.417340413,42,11.76860237,6.420140743,26,52
1291,-90.87638855,118.8955915,2.653633691,47.20000076,11.33389378,1.959861517,26,56
1292,-91.28910065,152.5698502,0.221234252,44.5,8.651759148,0.8584584,26,50
1293,-67.94644928,97.84471725,0.402874583,44.16666794,10.57297897,0.611360192,26,61
1294,-83.04205322,310.0187003,0.831872468,48.27272797,7.379332542,1.920027137,37,61
1295,-69.42399597,53.05150893,1.237775295,49.125,10.09154511,0.402190804,37,54
1296,-58.31373596,38.69822948,0.580891345,47,10.95445156,0.343881249,37,57
1297,-85.61184692,106.5723708,3.445831748,43.8571434,6.286213875,2.163771391,37,41
1298,-80.32670593,92.06357402,3.707819573,42.5,6.096446991,2.001414537,37,52
1299,-86.09360504,109.4654149,1.854253538,49,7.801098824,1.145624399,37,45
1300,-80.77098084,62.01346101,2.783245226,44.44444275,7.812027931,1.16821909,37,53
1301,-78.3106308,39.75759705,3.68628489,33.40000153,9.710818291,1.013704896,37,42
1302,-89.08373261,144.8218948,2.872896453,44.6428566,6.109351635,2.263289452,37,50
1303,-88.55472565,103.4703278,4.132305907,43.30769348,8.537999153,2.52594614,37,43
1304,-85.88502502,252.7704197,1.815998067,47.78260803,4.907846451,2.687943459,64,45
1305,-72.1686554,62.42972517,4.171041607,56.16666794,6.615638256,1.65246284,64,59
1306,-79.89276123,37.35288438,0.61230043,51.75,8.180260658,0.233220652,64,47
1307,-86.13580322,65.95733847,2.797385058,49.1428566,6.817344666,1.189191103,64,44
1308,-86.5190506,85.3531609,5.307676181,60.70000076,5.2715168,2.693921566,64,65
1309,-90.51844788,108.4720177,5.12099265,48,5.656854153,3.166518688,64,48
1310,-88.58992004,97.61286073,4.369533927,48.29999924,6.037843704,2.509294748,64,51
1311,-81.28692627,328.6612639,10.39068589,26.07692337,10.98698521,19.36503792,18,9
1312,-74.09407806,27.29948407,10.62074904,16,1.732050776,2.674579144,18,15
1313,-91.50094604,443.5588963,15.21069239,29.92307663,12.48347282,37.13324356,18,32
1314,-79.68200684,212.7958279,1.642756508,31.69565201,7.118700027,3.572525978,18,28
1315,-92.46044159,418.4898527,16.90989918,30,13.17799568,39.76066208,18,26
1316,-91.12426758,419.0617895,16.88612772,30,13.17799568,39.76066208,18,26
1317,-81.19878387,327.6829427,10.42205424,26.07692337,10.98698521,19.36503792,18,9
1318,-90.21255493,418.9182353,16.89208789,30,13.17799568,39.76066208,18,26
1319,-85.08437347,300.5415244,0.370767392,45.79310226,8.032876015,1.305494785,42,61
1320,-53.75957108,34.48079789,2.343870969,48.75,7.889866829,0.640146554,42,54
1321,-66.71582794,38.95971811,4.340316401,51,8.215838432,1.166389585,42,57
1322,-73.79280853,70.56623047,3.127018529,46.09999847,5.952590466,1.397706509,42,41
1323,-84.59528351,85.55609251,0.660218468,47.36363602,5.220588684,0.361002207,42,45
1324,-85.30322266,96.42804806,4.666349732,46.90000153,5.321862698,2.519662857,42,57
1325,-56.52468872,31.61272895,0.824824601,46.40000153,6.02494812,0.255272985,42,53
1326,-81.62763214,92.38495827,4.352294028,45.63636398,4.455843925,2.291979313,42,43
1327,-80.28699493,39.75759705,3.68628489,33.40000153,9.710818291,1.013704896,42,37
1328,-71.64207459,64.26323005,4.372896648,47.11111069,5.600099087,1.741945982,42,43
1329,-88.17483521,249.8826815,2.552263021,6.615384579,4.570137024,3.850312471,8,11
1330,-69.08734131,54.57590487,10.43836771,5.428571224,3.73528862,3.799467087,8,0
1331,-81.91629791,213.2499055,11.83220122,3.380952358,4.964636803,13.84396839,8,0
1332,-91.08831787,368.3938865,10.21495077,2.347826004,3.622260809,23.56854057,8,0
1333,-93.50643158,522.6660388,8.538392225,1.909090877,3.308391571,21.73295403,8,0
1334,-88.7183609,252.6545697,14.47052027,5.920000076,5.446099758,19.95479965,8,0
1335,-80.31533813,78.77725378,7.277597447,2,3.703280449,3.574860811,8,0
1336,-88.2127533,169.008047,14.6444136,5.411764622,5.374230385,13.58168793,8,12
1337,-76.77490997,228.6221289,13.3860916,4.826086998,5.262665749,16.97087669,8,7
1338,-72.83163452,87.45505431,8.549218759,1.777777791,3.527668476,4.252759933,8,0
1339,-82.67796326,128.2429664,16.0521278,1.230769277,3.004270554,11.74215031,8,0
1340,-93.32878113,256.8339736,1.810905536,6.222222328,4.534766197,3.953886271,8,0
1341,-71.68265533,64.74797832,13.78088807,2.285714388,3.903600216,5.705888271,8,0
1342,-91.05392456,256.5386724,2.48600147,6.615384579,4.570137024,3.850312471,8,11
1343,-90.92330933,118.840279,3.025334525,59.53845978,1.560736179,1.968560815,59,60
1344,-81.98584747,71.57687538,1.393353686,57.40000153,2.065591097,0.550035655,59,59
1345,-92.69949341,184.4030543,3.992654012,52.58823395,6.865300655,5.364196777,59,57
1346,-90.45522308,118.6346977,7.060032175,56.18181992,6.660603523,4.554336071,59,43
1347,-79.11216736,93.60404349,8.140102854,43.79999924,11.72651291,4.381686211,59,31
1348,-85.74530792,216.7321656,3.89617994,50.21052551,4.973026752,9.884474754,44,52
1349,-85.6727066,273.3660725,7.804119724,53.47826004,5.459517002,16.99576378,44,58
1350,-82.44638062,52.56882767,11.13642016,48.42856979,11.01297951,3.868978977,44,27
1351,-64.79340363,58.7651576,2.317198698,37.57143021,11.53049755,0.928717017,49,21
1352,-73.97452545,85.74004151,15.88692658,33.27272797,12.91581154,7.968409061,49,23
1353,-92.7130127,114.4962843,6.037539958,35.18181992,9.734662056,4.213519096,49,23
1354,-94.60492706,173.784731,15.59372281,25.45000076,8.407234192,14.83863831,49,18
1355,-67.51752472,50.24662932,1.556677594,48,4.070801735,0.710352659,50,38
1356,-91.60180664,142.792014,0.0355603,44.75,7.132087231,1.537404895,50,26
1357,-89.84017181,121.4538356,0.679653018,51.59999847,2.065591097,1.735332727,50,50
1358,-74.71576691,71.823073,2.618284415,50,3.162277699,1.457649827,50,44
1359,-91.60484314,194.4187903,0.934442411,38.08333206,8.727351189,2.311790228,50,26
1360,-73.67802429,96.58790142,0.220132725,44.69230652,5.421940327,0.827202082,50,41
1361,-91.26753998,218.3926013,0.324034877,51.57143021,14.13708401,0.865224242,19,63
1362,-85.40719604,109.7442563,2.015526877,42.09999847,20.10223961,1.284026265,19,64
1363,-50.53017807,27.27015464,0.367274757,27,6.928203106,0.10766279,19,31
1364,-66.02919769,16.87576533,0.8343117,19,0,0.173755616,19,19
1365,-91.6583786,212.6751949,2.870963961,45.36363602,18.21967888,3.407322884,19,18
1366,-89.07037354,168.2026471,1.701764044,46.52941132,13.41695595,1.879474401,19,51
1367,-90.36130524,170.4502709,2.739021954,43.59999847,15.2674408,2.625226021,19,40
1368,-61.80091858,35.46556131,3.816639081,17.60000038,0.89442718,0.973693371,18,16
1369,-61.09443665,36.1497832,5.220041036,7.800000191,6.457553864,1.246962547,18,0
1370,-92.25589752,267.3648027,9.733035106,32.24242401,18.31500435,13.80117035,18,64
1371,-72.15091705,201.287335,3.579209518,20.51851845,7.83174181,3.637279511,18,47
1372,-91.05426025,205.168861,7.530051561,23.20000076,12.11060143,8.412419319,18,52
1373,-77.78696442,66.59642704,0.127497246,37.44444275,11.23733902,0.389048129,19,45
1374,-80.19696045,247.7090275,1.311300648,43.875,8.870938301,2.609806061,19,39
1375,-89.64810181,362.0136182,2.821478077,36.57575607,10.04685974,8.477228165,19,37
1376,-89.63391876,188.8135866,7.268983383,42.35293961,10.57083988,8.000632286,19,26
1377,-83.25190735,153.3172598,7.283260804,42.125,7.63216877,6.685925484,19,52
1378,-84.97582245,126.7205159,7.240405238,44.90909195,8.711539268,5.610804558,19,50
1379,-87.68597412,140.1683448,1.338684325,45.27777863,12.52670383,1.238152504,19,51
1380,-88.98010254,199.8789371,7.306327497,46.47058868,7.400318146,8.497376442,19,50
1381,-75.3188324,303.6945715,5.6846734,44.05263138,8.350262642,8.454391479,19,38
1382,-80.79228973,473.6761985,3.717041345,44.20000076,11.48635578,10.04885483,19,35
1383,-82.01457977,178.8899609,6.679803078,39.22222137,9.181538582,8.01275444,19,38
1384,-65.27349854,63.59920035,2.631008289,35.22222137,13.04585934,1.053423405,19,36
1385,-90.33333588,212.130432,8.961495763,31.73913002,11.33866024,13.81239128,19,49
1386,-78.45331573,285.8535703,4.638666283,43.24324417,8.397768974,6.788721085,19,38
1387,-88.49341583,192.5169642,6.204908827,36.89473724,9.926925659,7.908140659,19,26
1388,-88.07614136,191.0934459,7.142108369,42.66666794,9.68159771,8.013023376,19,52
1389,-91.83433533,428.4188094,3.712645446,37.0256424,9.303330421,12.03449631,19,37
1390,-80.22032928,155.6860362,12.2378105,27.94444466,7.287961006,11.72059441,19,21
1391,-70.34155273,99.03985093,9.063592075,43.90000153,8.849984169,5.391782284,19,46
1392,-88.94354248,201.414505,3.426549808,38,16.54340363,4.27169466,19,41
1393,-89.43377686,153.9004181,0.408287711,36.46666718,14.19691467,3.352767229,52,44
1394,-90.82254791,245.6395155,3.384912302,38.33333206,15.44039536,6.275850296,52,13
1395,-88.08305359,190.7062961,1.765143537,40.11999893,12.04961967,1.62184,52,64
1396,-85.75685883,134.446629,4.178114228,34.1428566,13.42705154,3.530542612,52,22
1397,-88.33200836,196.2598849,5.386695763,40.20833206,8.826733589,4.826401234,52,45
1398,-78.15187836,115.3880208,3.712529412,38.72727203,12.49872684,3.077408075,52,18
1399,-74.87422943,246.7653888,3.239593074,37.52381134,14.52796936,3.454558849,52,43
1400,-80.81129456,105.6810036,3.011182365,21.70000076,5.22919178,1.856523156,17,13
1401,-86.70096588,136.4006936,0.587738487,21.70588303,4.027479172,0.769100487,17,25
1402,-92.76922607,270.2304864,15.85626708,59.55882263,5.742933273,23.81710815,65,65
1403,-90.00904083,66.74636544,0.820925022,62.55555725,2.403700829,0.765439928,65,59
1404,-92.05557251,189.4299223,12.79423897,61.04000092,3.867384911,13.48418427,65,49
1405,-89.02659607,150.5228227,10.52091081,62.90000153,2.125038624,8.822267532,65,65
1406,-87.63095856,122.3721395,16.51284074,62.79999924,2.305273533,11.8601284,65,61
1407,-87.41079712,190.7062961,1.765143537,40.11999893,12.04961967,1.62184,64,52
1408,-71.69321442,75.13628483,9.615208854,46.875,6.937218666,4.243826866,64,45
1409,-91.36917877,142.4743499,13.90505063,53.92856979,8.896535873,11.15151024,64,67
1410,-73.48910522,192.9885396,9.424386629,5.440000057,5.385783672,10.615798,12,11
1411,-75.63742828,160.278374,11.82347623,5.066666603,5.650115967,10.62527561,12,0
1412,-60.48494339,60.58940123,0.943374231,9.333333015,4.58984375,0.666652739,12,0
1413,-86.67510223,431.3108605,14.50939145,5.911110878,4.187764645,32.7346077,12,0
1414,-91.98271942,700.3026464,8.179850169,5.083333492,4.906863689,32.24627686,12,17
1415,-79.54267883,137.6894831,5.416547745,6.333333492,5.613835812,4.315272808,12,10
1416,-89.63636017,102.7345268,18.58889872,3.5,5.642103672,11.90400791,12,0
1417,-87.9785614,169.008047,14.6444136,5.411764622,5.374230385,13.58168793,12,8
1418,-68.31882477,64.84912948,9.049700735,10.5714283,1.618347168,3.700817823,12,7
1419,-83.32841492,353.194274,7.129285696,3.644444466,4.848409176,11.62139893,12,7
1420,-88.80680847,422.5368331,7.732427415,3.849056721,4.736909866,13.43416977,12,0
1421,-85.19857025,85.85389488,20.25856581,3.888888836,5.840471745,10.84127235,12,0
1422,-63.83931351,63.23777894,6.599500317,6.857142925,6.414269924,2.589960337,12,0
1423,-87.43814087,209.4219228,9.513236885,5.230769157,5.383736134,11.78386116,12,0
1424,-73.58808136,105.920318,14.93881932,6.909090996,5.539937496,9.483449936,12,0
1425,-78.48078156,387.4025933,12.24967681,6.704545498,4.066765785,23.52928352,12,0
1426,-72.31807709,200.7390461,9.057387417,5.440000057,5.385783672,10.615798,12,11
1427,-93.385849,69.28056759,5.214780475,18.77777863,4.969350338,4.121817112,14,15
1428,-76.56747437,23.13394465,16.25714461,21,6.082762718,3.462860346,14,24
1429,-59.26431274,179.890996,0.532504475,42.125,6.31268549,0.876481235,48,45
1430,-82.67760468,85.46455954,3.416075354,48.36363602,2.15743947,1.708745599,48,46
1431,-75.08937836,64.95642203,4.53975949,56.42856979,5.769377232,1.819052339,48,59
1432,-83.24212646,61.08638794,6.857232711,50.125,1.642080545,2.614575863,48,51
1433,-69.17597961,39.47157918,0.758056607,50.25,1.5,0.525876164,48,51
